file,url,status,words_before,words_after,diagnosis
2025-05-23-digital-id-85m-budget-biometricupdate.md,https://www.biometricupdate.com/202505/rwanda-launching-digital-identity-biometrics-enrollment-with-8-5m-budget,full,325,850,likely-summary
2025-05-26-blueprint-digital-transformation-launch-lexpress.md,https://lexpress.mu/node/545641,failed,252,,likely-summary | http 403 | http 403 | http 403
2025-05-26-govt-reviews-ict-standards.md,https://www.newsday.co.zw/local-news/article/200042263/govt-reviews-ict-standards-to-boost-digitalisation,full,176,662,ambiguous
2025-05-26-nrb-digital-id-2026-target-id4africa-techafricanews.md,https://techafricanews.com/2025/05/26/malawi-sets-2026-target-for-nationwide-digital-id-rollout-to-boost-service-access/,full,137,315,likely-summary
2025-05-27-harmonize-education-data-maisha-namba-biometricupdate.md,https://www.biometricupdate.com/202505/kenya-to-harmonize-education-sector-data-through-maisha-namba-id-integration,full,372,1029,likely-summary
2025-05-28-nitda-cybersecurity-centre-kano-buk.md,https://techafricanews.com/2025/05/28/nigeria-takes-bold-step-in-cybersecurity-with-new-national-centre-in-kano/,full,91,475,likely-summary
2025-05-28-presidential-committee-dpi-implementation.md,https://www.thisdaylive.com/2025/05/28/fg-inaugurates-presidential-committee-on-implementation-of-digital-public-infrastructure/,full,106,584,likely-summary
2025-05-28-wearetech-togo-digital-strategie-2025-2030.md,https://www.wearetech.africa/fr/fils/actualites/tech/togo-une-nouvelle-strategie-numerique-en-preparation-pour-la-periode-2025-2030,full,222,830,likely-summary
2025-05-29-biometrics-immigration-raids.md,https://www.biometricupdate.com/202505/south-africa-using-biometrics-to-verify-immigration-status-during-raids,full,590,954,likely-verbatim
2025-05-29-tanzania-budgets-4-5m-digital-id-pilot-minors.md,https://www.biometricupdate.com/202505/tanzania-budgets-4-5m-for-digital-id-pilot-targeting-minors,full,209,966,likely-summary
2025-06-05-safaricom-aws-genai-itweb.md,https://itweb.africa/article/safaricom-selects-aws-for-genai-use-cases/KjlyrvwBVnbqk6am,full,325,378,likely-verbatim
2025-06-06-570-institutions-data-controller-licences.md,https://technomag.co.zw/570-institutions-receive-data-controllers-licences-to-bolster-digital-trust-and-compliance/,full,248,626,likely-summary
2025-06-07-administrative-numbers-holders-anger-alwasat.md,https://alwasat.ly/news/libya/479250,full,69,1401,likely-summary
2025-06-09-namibia-to-launch-groundbreaking-e-id-namibiansun.md,https://www.namibiansun.com/government/namibia-to-launch-groundbreaking-electronic-id-by-20262025-06-10159527,full,239,608,likely-summary
2025-06-09-potraz-2025-26-enforcement-actions.md,https://technomag.co.zw/potraz-unveils-2025-26-planned-enforcement-actions-for-data-controllers/,full,211,571,likely-summary
2025-06-10-itana-first-digital-free-zone.md,https://techcabal.com/2025/06/10/inside-itana-nigerias-first-digital-free-zone/,full,136,1126,likely-summary
2025-06-11-mtn-uganda-spin-off-momo-fintech.md,https://techcabal.com/2025/06/11/mtn-uganda-spin-off-fintech/,full,170,574,likely-summary
2025-06-11-ussd-end-user-billing-model.md,https://techcabal.com/2025/06/11/new-ussd-billing-model-charges/,full,108,966,likely-summary
2025-06-12-econet-fintech-comeback-ecocash-growth.md,https://technomag.co.zw/econets-fintech-comeback-pays-off-as-group-posts-strong-growth/,full,160,425,likely-summary
2025-06-12-namibia-roll-out-digital-id-card-july-2026-biometricupdate.md,https://www.biometricupdate.com/202506/namibia-to-roll-out-digital-id-card-in-july-2026,full,174,926,likely-summary
2025-06-12-nimc-id-prisoners-social-register-ai.md,https://www.biometricupdate.com/202506/nigeria-amplifies-efforts-to-id-prisoners-expand-social-register,full,116,1113,likely-summary
2025-06-16-museveni-wants-biometric-verification-2026-vote.md,https://www.biometricupdate.com/202506/uganda-president-wants-biometric-verification-for-2026-vote-tender-forthcoming,full,219,1041,likely-summary
2025-06-17-credicorp-nin-credit-scores-bureau.md,https://www.thisdaylive.com/2025/06/17/credicorp-well-link-citizens-credit-scores-to-nin-for-a-centralised-credit-bureau/,full,128,944,likely-summary
2025-06-17-paychangu-centenary-instant-bank-transfer-malswitch-malawi24.md,https://malawi24.com/2025/06/17/paychangu-centenary-bank-launch-instant-bank-transfer-to-transform-business-payments-in-malawi/,full,147,479,likely-summary
2025-06-18-digital-land-register-fraud-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2025/06/18/digital-land-register-key-in-fighting-fraud-expert/,full,215,936,likely-summary
2025-06-18-ministra-justica-digitalizacao-setor-publico.md,https://www.telanon.info/politica/2025/06/18/49024/ministra-da-justica-defende-lideranca-visionaria-e-aposta-na-digitalizacao-para-reformar-o-setor-publico/,full,258,859,likely-summary
2025-06-18-uganda-to-develop-national-ai-policy.md,https://www.newvision.co.ug/category/science/uganda-to-develop-national-artificial-intelli-NV_212909_032026,full,172,839,likely-summary
2025-06-19-nitda-jica-startup-hub-agreement.md,https://techafricanews.com/2025/06/19/nigeria-signs-agreement-with-japanese-consortium-for-51-2-million-startup-hub-project/,full,87,422,likely-summary
2025-06-19-uganda-urged-fast-track-crypto-reforms.md,https://www.newvision.co.ug/category/business/delay-to-embrace-cryptocurrency-reforms-will-NV_212987_042026,dead-link,172,,likely-summary | http 404
2025-06-20-huawei-yajitosa-kuboresha-huduma-kidijitali.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/huawei-yajitosa-kuboresha-huduma-za-kidigitali-tanzania-5089510,full,194,584,likely-summary
2025-06-20-nasrda-galaxy-space-d2d-satellite.md,https://itweb.africa/article/nigeria-joins-race-to-deploy-direct-to-device-satellite-connectivity/5yONP7Erb3QMXWrb,full,116,567,likely-summary
2025-06-20-uganda-tech-sector-investor-summit.md,https://techcabal.com/2025/06/20/uganda-tech-sector-bride-dowry/,full,125,1366,likely-summary
2025-06-23-cnpd-portugal-recebeu-anpdp-stp-rede-lusofona.md,https://www.cnpd.pt/comunicacao-publica/noticias/cnpd-recebeu-a-agencia-nacional-de-protecao-de-dados-pessoais-de-sao-tome-e-principe/,full,226,331,likely-summary
2025-06-23-majaliwa-taasisi-umma-kujiunga-govesb.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/majaliwa-aagiza-taasisi-za-umma-kujiunga-na-e-ga-atoa-wiki-tano-5092568,full,198,479,likely-summary
2025-06-23-mifumo-dhaifu-tehama-vihatarishi-taarifa-binafsi.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/mifumo-dhaifu-ya-tehama-chanzo-cha-vihatarishi-vya-taarifa-binafsi-faragha-5092390,full,184,592,likely-summary
2025-06-23-nira-data-protection-mass-id-3-5m.md,https://www.newvision.co.ug/category/news/nira-speaks-out-on-data-protection-as-mass-id-NV_213188_022026,dead-link,286,,likely-summary | http 404
2025-06-23-smart-office-system-rollout.md,https://techafricanews.com/2025/06/23/zambia-advances-public-sector-digitisation-with-smart-office-system-rollout/,full,198,462,likely-summary
2025-06-23-sogeb-leonecom-fibre-interconnection.md,https://www.telecomreviewafrica.com/articles/general-news/12188-guinea-and-sierra-leone-link-national-fibre-networks-for-regional-digital-integration/,full,195,454,likely-summary
2025-06-24-lagos-digital-house-numbering-identity-project.md,https://www.wearetech.africa/en/fils-uk/news/nigeria-lagos-unveils-digital-house-numbering-system-to-power-smart-city-vision,full,109,522,likely-summary
2025-06-25-synthetic-id-fraud-sumsub-q1.md,https://www.vanguardngr.com/2025/06/identity-theft-nigeria-faces-rising-synthetic-id-threats-despite-fall-in-traditional-fraud-methods/,full,108,971,likely-summary
2025-06-26-macra-spectrum-fees-cut-20pc-techafricanews.md,https://techafricanews.com/2025/06/26/malawi-slashes-spectrum-fees-by-20-to-boost-digital-inclusion/,full,129,544,likely-summary
2025-06-26-starlink-hype-cities-silence-rural.md,https://techcabal.com/2025/06/26/starlink-in-zimbabwe/,full,210,903,likely-summary
2025-06-27-lesoleil-senegal-huawei-accord.md,https://lesoleil.sn/actualites/technologie/senegal-huawei-un-accord-strategique-pour-accelerer-la-souverainete-numerique/,full,183,452,likely-summary
2025-06-30-9m-fiber-optic-design-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2025/06/30/govt-approves-9-million-for-fiber-optic-design/,full,186,443,likely-summary
2025-06-30-anambra-ai-smartgov-lg-spending.md,https://techcabal.com/2025/06/30/anambra-builds-ai-model/,full,105,1091,likely-summary
2025-06-30-techcabal-wave-137m-debt.md,https://techcabal.com/2025/06/30/wave-raises-137-milion/,full,154,575,likely-summary
2025-07-01-namibia-weighs-biometrics-instant-payment-biometricupdate.md,https://www.biometricupdate.com/202507/namibia-weighs-biometrics-options-for-foundation-of-instant-payment-system,full,193,1594,likely-summary
2025-07-03-nca-internet-growth-figures-eyeradio.md,https://www.eyeradio.org/nca-reports-huge-internet-growth-in-south-sudan/,full,177,874,likely-summary
2025-07-03-sim-registration-halted-nimc-migration.md,https://techcabal.com/2025/07/03/sim-registration-halted-as-nimc-migrates/,full,100,508,likely-summary
2025-07-05-tchadinfos-starlink-services-disponibles.md,https://tchadinfos.com/2025/07/05/les-services-des-starlink-desormais-disponibles-au-tchad/,full,288,411,likely-summary
2025-07-09-eac-igad-seamless-digital-payments.md,https://techafricanews.com/2025/07/09/eac-and-igad-forge-path-for-seamless-digital-payments-across-eastern-africa/,full,240,1030,likely-summary
2025-07-09-rdap-fast-track-2026-newtimes.md,https://www.newtimes.co.rw/article/27947/news/technology/inside-rwandas-plan-to-fast-track-digital-transformation-by-2026,failed,766,42,likely-summary | extract too short | extract too short | extract too short
2025-07-09-tanzania-egovernment-model-vs-rwanda-ktpress.md,https://www.ktpress.rw/2025/07/a-look-at-tanzanias-egovernment-model/,full,403,601,ambiguous
2025-07-10-namibia-india-cyber-security-alliance-itweb.md,https://itweb.africa/article/namibia-forms-cyber-security-alliance-with-india/LPwQ5MlbA14vNgkj,full,152,399,likely-summary
2025-07-10-technology-transfer-rwanda-export-ktpress.md,https://www.ktpress.rw/2025/07/technology-transfer-is-rwandas-latest-pricey-export/,full,620,812,likely-summary
2025-07-11-itweb-flutterwave-senegal-license.md,https://itweb.africa/article/flutterwave-scores-senegal-license-to-power-digital-payments/raYAyMorAWP7J38N,full,140,361,likely-summary
2025-07-11-sierra-leone-second-submarine-cable.md,https://techafricanews.com/2025/07/11/sierra-leone-explores-second-submarine-cable-landing-to-boost-connectivity/,full,144,313,likely-summary
2025-07-14-bringing-identity-home-mobile-registration-binga.md,https://www.newsday.co.zw/local-news/article/200043868/bringing-identity-home-mobile-registration-changes-lives-in-binga,full,325,1547,ambiguous
2025-07-14-free-wifi-uganda-drc-border-nita.md,https://www.newvision.co.ug/category/news/free-wi-fi-to-boost-security-trade-along-ugan-NV_214512_032026,dead-link,137,,likely-summary | http 404
2025-07-15-bankinfosecurity-scb-data-breach.md,https://www.bankinfosecurity.com/seychelles-commercial-bank-confirms-customer-data-breach-a-28972,full,224,1399,likely-verbatim
2025-07-16-5m-ugandans-renew-national-ids.md,https://www.biometricupdate.com/202507/5m-ugandans-renews-national-ids-100k-new-cards-ready-for-pickup,full,187,865,likely-summary
2025-07-16-cftc-tnm-mpamba-eticketing-interoperability-malawi24.md,https://malawi24.com/2025/07/16/cftc-orders-tnm-mpamba-to-open-e-ticketing-platform-to-other-payment-providers/,full,166,453,likely-summary
2025-07-16-cybersecurity-counter-intelligence-priority.md,https://www.itweb.co.za/article/sa-govt-elevates-cyber-security-to-counter-intelligence-priority/WnpNgM21WD57VrGd,full,975,1333,likely-verbatim
2025-07-16-hyperscale-data-hub-data-centres-telecomreviewafrica.md,https://www.telecomreviewafrica.com/articles/features/12397-sublime-seas-to-storage-sphere-mauritius-expands-hyperscale-data-hub/,full,182,1084,likely-summary
2025-07-17-touchnet-sovereign-ai-cloud-ixafrica-techafricanews.md,https://techafricanews.com/2025/07/17/touchnet-brings-sovereign-ai-cloud-to-kenya-hosted-at-ixafrica-data-centre/,full,556,617,ambiguous
2025-07-18-dedicated-digital-id-trade-policy-biometricupdate.md,https://www.biometricupdate.com/202507/kenya-considers-dedicated-digital-id-in-digital-trade-policy-reform,full,216,945,likely-summary
2025-07-18-techafricanews-tchad-connexion-2030-strategy-1-5b.md,https://techafricanews.com/2025/07/18/chad-launches-1-5b-digital-strategy-to-connect-citizens-by-2030/,full,364,545,ambiguous
2025-07-19-central-bank-mobile-money-legal-tender-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2025/07/19/central-bank-affirms-mobile-money-as-legal-tender/,full,207,522,likely-summary
2025-07-20-pdpo-google-breach-cross-border-data.md,https://www.newvision.co.ug/category/news/google-declared-in-breach-of-ugandas-data-pro-NV_214858_032026,dead-link,262,,likely-summary | http 404
2025-07-21-sarb-payments-reform-draft-law.md,https://www.businessday.co.za/bd/national/2025-07-21-payments-reform-on-the-cards-as-reserve-bank-draws-up-draft-law/,full,887,831,likely-verbatim
2025-07-22-mobile-money-legal-tender-mixed-reactions-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2025/07/22/central-banks-push-for-mobile-money-as-legal-tender-triggers-mixed-reactions/,full,204,941,likely-summary
2025-07-23-mtn-uganda-shareholders-approve-momo-separation.md,https://itweb.africa/article/mtn-uganda-to-list-momo-fintech-unit/WnpNgM21gQw7VrGd,full,146,506,likely-summary
2025-07-23-outcry-over-digital-gate-pass-in-schools.md,https://times.co.sz/news/readmore.php?bhsadjgfoh=Outcry+over+digital+gate+pass+in+schools&bvhdgsj=News&yiphi=180,full,365,711,ambiguous
2025-07-24-google-37m-africa-ai-investment.md,https://www.wearetech.africa/en/fils-uk/news/google-deepens-commitment-to-africa-s-ai-future-with-37m-investment,full,90,820,likely-summary
2025-07-24-govt-donates-250-starlink-kits-local-authorities.md,https://www.techzim.co.zw/2025/07/starlink-kits-for-local-authorities-zimbabwe/,failed,214,,likely-summary | http 426 | http 426 | http 426
2025-07-24-national-committee-critical-digital-infrastructure-lesahel.md,https://www.lesahel.org/installation-dun-comite-national-charge-de-loperationnalisation-et-du-deploiement-des-infrastructures-numeriques-critiques-poser-les-bases-de-la-resilience-et-la-securite-des/,full,235,604,likely-summary
2025-07-25-africacert-handshake-symposium-niamey-lesahel.md,https://www.lesahel.org/13e-edition-du-symposium-africacert-handshake-2025-le-niger-au-coeur-de-la-strategie-numerique-africaine/,full,244,763,likely-summary
2025-07-26-tnm-5g-launch-malawi-2063-malawi24.md,https://malawi24.com/2025/07/26/chiyamwaka-hails-5g-rollout-as-key-friver-of-malawi-2063-vision/,full,150,559,likely-summary
2025-07-28-hapdp-president-interview-loi-2022-59-lesahel.md,https://www.lesahel.org/entretien-avec-le-president-de-la-haute-autorite-de-protection-des-donnees-a-caractere-personnel-hapdp/,full,285,2458,likely-summary
2025-07-29-resecurity-seychelles-bank-breach-analysis.md,https://www.resecurity.com/blog/article/cybercriminals-attack-seychelles-offshore-banking-as-a-target,full,127,1698,likely-summary
2025-07-29-tanzania-charts-path-responsible-ai.md,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-charts-path-toward-responsible-ai-integration-for-a-tech-driven-economy-5135592,full,272,859,likely-summary
2025-07-30-paratus-eswatini-drives-starlink-business-adoption.md,https://itweb.africa/article/recently-launched-paratus-eswatini-aims-to-drive-starlink-business-tech-adoption/j5alr7QAOeQ7pYQk,full,234,353,ambiguous
2025-07-31-salima-bah-tech-ambition-interview.md,https://techcabal.com/2025/07/31/sierra-leone-tech-ambitions/,full,268,2777,likely-summary
2025-08-01-cybercrime-act-misuse-n1-1trn.md,https://www.vanguardngr.com/2025/08/how-misuse-of-cybercrime-act-cost-nigeria-n1-1trn-in-7-yrs/,full,95,1914,likely-summary
2025-08-04-ansi-nigerien-startups-digital-economy-lesahel.md,https://www.lesahel.org/agence-nationale-pour-la-societe-de-linformation-startups-nigeriennes-le-numerique-au-service-dune-economie-plus-resiliente/,full,174,1224,likely-summary
